CAMIS,YEAR,SCORE,SCORE CHANGE
40390729,2013.0,10.1666666667,5.0
40390758,2013.33333333,8.0,7.0
40390781,2013.5,16.125,13.0
40390814,2013.5,11.375,-1.0
40390820,2012.5,7.0,4.0
40390822,2012.5,6.5,-4.0
40390850,2012.5,9.875,-2.0
40390902,2013.5,9.375,2.0
40390973,2013.5,8.75,0.0
40391002,2013.5,14.25,-10.0
40391032,2012.5,12.875,2.0
40391060,2014.0,8.0,5.0
40391086,2013.5,10.875,1.0
40391091,2013.0,9.0,-5.0
40391092,2012.5,14.875,9.0
40391121,2012.5,9.875,-9.0
40391143,2012.5,8.5,-5.0
40391154,2013.0,12.3333333333,-1.0
40391174,2012.5,9.0,-3.0
40391205,2012.5,5.5,6.0
40391206,2013.0,11.6666666667,-1.0
40391259,2014.0,13.6666666667,14.0
40391271,2013.0,15.6666666667,54.0
40391272,2013.5,19.5,-10.0
40391284,2012.5,9.875,-2.0
40391304,2013.5,10.5,1.0
40391339,2012.5,11.875,3.0
40391350,2013.0,14.1666666667,7.0
40391375,2013.0,9.16666666667,0.0
40391383,2013.33333333,9.66666666667,-21.0
40391417,2013.5,7.25,10.0
40391498,2013.5,10.75,-3.0
40391517,2013.0,8.16666666667,-3.0
40391528,2014.0,9.5,6.0
40391531,2013.5,8.875,-7.0
40391562,2013.5,15.625,-11.0
40391594,2013.5,15.25,1.0
40391639,2013.5,7.375,5.0
40391658,2012.33333333,10.3333333333,-3.0
40391659,2012.5,8.75,-1.0
40391695,2014.0,9.33333333333,-6.0
40391699,2013.5,11.0,-3.0
40391714,2012.5,4.375,-6.0
40391745,2013.0,19.3333333333,-1.0
40391808,2013.0,7.83333333333,-9.0
40391824,2013.0,6.0,-8.0
40391857,2013.5,7.375,-4.0
40391913,2012.5,11.0,3.0
40391979,2013.5,8.125,-5.0
40392063,2013.66666667,6.0,-5.0
40392140,2013.33333333,10.1666666667,2.0
40392141,2013.5,9.875,-1.0
40392162,2013.33333333,8.66666666667,-2.0
40392190,2013.5,7.125,-3.0
40392228,2012.5,5.0,-5.0
40392244,2012.5,3.125,4.0
40392256,2013.5,8.75,2.0
40392285,2012.5,9.75,3.0
40392313,2013.5,7.75,1.0
40392339,2013.5,18.0625,26.0
40392384,2013.5,9.375,-6.0
40392388,2013.5,8.625,-5.0
40392410,2013.0,9.33333333333,-3.0
40392430,2013.0,10.5,0.0
40392496,2013.0,10.5,1.0
40392497,2013.0,13.8333333333,11.0
40392622,2014.0,8.0,-3.0
40392668,2012.5,7.125,-7.0
40392685,2013.5,25.125,-36.0
40392690,2013.66666667,8.66666666667,-1.0
40392721,2013.0,23.8333333333,-34.0
40392724,2013.0,10.6666666667,-4.0
40392766,2013.0,12.6666666667,2.0
40392806,2014.0,7.66666666667,4.0
40392834,2012.5,13.75,19.0
40392872,2013.5,5.0,-10.0
40392886,2013.0,7.16666666667,-2.0
40392895,2013.5,11.75,28.0
40392927,2012.5,12.625,2.0
40392939,2013.0,20.1666666667,19.0
40392984,2013.5,12.25,3.0
40393012,2013.0,7.5,-1.0
40393038,2013.0,8.5,-5.0
40393044,2013.5,11.0,3.0
40393051,2013.5,11.0,-2.0
40393093,2013.5,9.75,4.0
40393118,2013.0,10.0555555556,1.0
40393154,2013.5,10.75,-3.0
40393181,2013.5,9.625,-16.0
40393243,2013.5,13.875,11.0
40393249,2013.0,11.5,3.0
40393303,2013.5,13.0,-6.0
40393378,2014.0,11.6666666667,-9.0
40393395,2013.5,10.875,-7.0
40393413,2014.0,9.25,4.0
40393427,2012.5,13.75,11.0
40393474,2013.5,5.75,-5.0
40393488,2013.0,34.0,-20.0
40393496,2012.5,8.0,6.0
40393519,2013.0,8.5,-1.0
40393532,2012.5,8.875,-2.0
40393558,2013.0,12.8333333333,10.0
40393561,2012.5,15.5,6.0
40393563,2013.0,16.0,-12.0
40393570,2013.0,11.6666666667,-3.0
40393591,2013.66666667,11.0,-5.0
40393679,2012.5,12.9166666667,0.0
40393685,2012.5,11.625,0.0
40393688,2013.5,19.0416666667,-24.0
40393712,2012.5,8.5,6.0
40393725,2012.66666667,12.0,2.0
40393742,2013.5,12.0,5.0
40393753,2013.5,10.5,-2.0
40393761,2012.5,11.625,-1.0
40393772,2013.0,6.66666666667,10.0
40393787,2013.0,7.16666666667,-3.0
40393832,2014.0,8.66666666667,-5.0
40393855,2013.5,18.375,-13.0
40393895,2012.5,13.375,13.0
40393905,2013.5,18.5,-7.0
40393912,2013.0,2.66666666667,4.0
40393977,2013.5,11.5,1.0
40393985,2013.5,10.25,-4.0
40394007,2012.66666667,9.16666666667,-4.0
40394024,2012.5,6.5,-9.0
40394028,2013.5,9.25,3.0
40394030,2014.0,11.8333333333,-3.0
40394037,2013.5,10.25,-2.0
40394043,2013.5,9.375,0.0
40394053,2013.5,12.875,-19.0
40394054,2013.0,18.8333333333,-2.0
40394059,2013.5,14.25,-20.0
40394066,2012.5,11.125,6.0
40394068,2012.5,11.375,3.0
40394110,2013.0,7.0,-9.0
40394122,2013.0,9.33333333333,3.0
40394159,2013.5,12.5,25.0
40394176,2012.5,16.125,5.0
40394207,2012.5,10.875,2.0
40394258,2013.0,10.8333333333,-3.0
40394329,2013.0,11.1666666667,7.0
40394345,2013.5,9.625,0.0
40394357,2013.5,13.0,-16.0
40394364,2013.5,12.75,4.0
40394366,2013.5,9.25,2.0
40394383,2013.0,12.6666666667,19.0
40394392,2012.5,17.625,28.0
40394394,2013.0,14.3333333333,-14.0
40394401,2012.5,9.125,-4.0
40394449,2013.0,11.8333333333,-5.0
40394518,2014.0,13.1111111111,2.0
40394555,2013.66666667,9.5,4.0
40394560,2013.5,14.75,7.0
40394566,2013.5,8.75,-3.0
40394600,2013.0,12.3333333333,27.0
40394644,2013.0,7.5,-4.0
40394650,2013.5,12.375,-2.0
40394701,2013.0,6.83333333333,-4.0
40394720,2012.5,6.0,-8.0
40394723,2013.5,11.0,-3.0
40394749,2013.0,10.5,0.0
40394761,2013.0,8.16666666667,-1.0
40394762,2013.0,9.0,2.0
40394770,2013.33333333,19.1666666667,10.0
40394838,2013.5,15.25,-3.0
40394840,2013.5,9.625,-8.0
40394916,2013.5,11.5,-1.0
40394954,2012.5,10.125,-1.0
40394957,2013.5,13.25,2.0
40394962,2013.5,11.25,4.0
40395020,2013.5,11.0,2.0
40395023,2013.0,11.0,-1.0
40395036,2013.5,17.625,16.0
40395055,2013.5,7.625,-4.0
40395071,2013.0,6.83333333333,9.0
40395079,2013.0,9.83333333333,0.0
40395087,2012.5,11.75,3.0
40395093,2012.5,15.625,7.0
40395110,2013.0,11.6666666667,2.0
40395122,2013.0,15.0,1.0
40395140,2013.5,12.875,2.0
40395152,2013.5,12.25,31.0
40395200,2013.5,10.875,-1.0
40395211,2013.5,8.0,-4.0
40395218,2012.5,11.125,4.0
40395239,2013.33333333,11.5,2.0
40395298,2013.5,17.125,5.0
40395310,2012.5,13.0,13.0
40395313,2013.0,12.2777777778,-12.0
40395333,2013.5,6.75,-4.0
40395343,2013.5,13.125,-2.0
40395366,2012.5,6.75,7.0
40395375,2013.5,7.0,4.0
40395376,2013.5,16.75,-1.0
40395480,2013.0,10.8333333333,1.0
40395505,2013.5,10.0,-3.0
40395511,2013.5,10.5,0.0
40395516,2012.5,11.125,-7.0
40395525,2013.5,14.0,1.0
40395526,2012.5,13.75,14.0
40395551,2014.0,10.5,-7.0
40395554,2013.0,9.83333333333,2.0
40395568,2013.0,15.1666666667,15.0
40395597,2012.5,12.125,4.0
40395653,2014.0,7.33333333333,-4.0
40395691,2012.5,11.0,1.0
40395723,2012.5,8.0,4.0
40395748,2012.5,13.875,4.0
40395774,2013.5,4.0,-4.0
40395826,2012.5,15.0,22.0
40395858,2013.0,22.2222222222,-40.0
40395860,2013.5,5.875,-10.0
40395865,2013.5,6.75,-7.0
40395872,2013.0,12.8333333333,10.0
40395882,2013.5,3.75,-5.0
40395892,2013.0,10.3333333333,1.0
40395906,2013.0,14.6666666667,10.0
40395910,2012.5,8.125,-10.0
40395921,2012.5,21.375,3.0
40395935,2012.5,21.0,42.0
40395992,2014.0,7.0,-7.0
40395996,2013.5,14.625,-8.0
40396000,2013.0,18.3333333333,1.0
40396019,2014.0,10.25,-7.0
40396020,2013.5,8.0,4.0
40396037,2012.5,11.75,-7.0
40396053,2013.5,9.75,-1.0
40396074,2012.5,12.5416666667,-2.0
40396126,2013.5,8.5,10.0
40396159,2013.5,10.0,6.0
40396183,2013.5,20.0,39.0
40396215,2013.0,13.0,-2.0
40396230,2013.5,12.625,2.0
40396231,2012.33333333,19.6666666667,11.0
40396246,2013.5,10.75,3.0
40396256,2014.0,7.0,-5.0
40396264,2013.0,14.1666666667,-8.0
40396267,2013.0,13.7777777778,-16.0
40396381,2013.0,14.0,4.0
40396395,2013.5,11.125,-1.0
40396399,2013.0,8.66666666667,-2.0
40396421,2013.0,10.3333333333,3.0
40396433,2013.5,8.875,7.0
40396445,2012.5,8.0,-5.0
40396464,2013.5,15.25,14.0
40396488,2013.66666667,13.6666666667,24.0
40396492,2013.5,7.25,2.0
40396494,2013.5,14.75,4.0
40396496,2013.0,8.16666666667,12.0
40396521,2013.0,6.66666666667,-1.0
40396532,2012.66666667,5.5,3.0
40396543,2013.5,9.75,1.0
40396548,2014.5,11.5,1.0
40396574,2014.0,10.3333333333,1.0
40396596,2012.5,5.75,1.0
40396598,2012.5,17.0,46.0
40396605,2013.0,16.3333333333,-2.0
40396622,2013.0,16.5,-2.0
40396706,2012.5,9.0,3.0
40396769,2013.5,14.5,-4.0
40396889,2013.5,9.125,4.0
40396892,2012.33333333,10.1666666667,5.0
40396906,2013.5,9.625,-5.0
40396927,2013.0,8.16666666667,14.0
40397029,2012.5,14.25,10.0
40397056,2012.5,19.5,13.0
40397075,2013.5,8.0,9.0
40397082,2013.33333333,8.33333333333,-2.0
40397116,2013.5,7.125,2.0
40397159,2013.5,13.25,-8.0
40397180,2013.0,17.8333333333,3.0
40397189,2013.0,12.3333333333,2.0
40397190,2013.33333333,12.0,-4.0
40397219,2013.5,7.0,-8.0
40397243,2013.0,9.0,15.0
40397305,2013.0,9.05555555556,5.0
40397329,2013.0,10.1666666667,-2.0
40397335,2012.66666667,9.0,-5.0
40397349,2013.5,14.125,1.0
40397354,2013.5,10.0,7.0
40397359,2013.0,10.8333333333,1.0
40397374,2012.5,9.25,6.0
40397439,2013.0,8.0,3.0
40397458,2013.0,9.33333333333,0.0
40397478,2013.5,12.0,-8.0
40397486,2013.0,3.0,-3.0
40397492,2012.5,7.75,3.0
40397520,2013.5,24.125,-26.0
40397574,2013.5,15.75,-16.0
40397624,2013.5,12.0,-13.0
40397625,2012.5,8.75,0.0
40397626,2012.5,11.5,-2.0
40397642,2012.66666667,10.3333333333,8.0
40397676,2013.0,7.0,-5.0
40397687,2013.66666667,17.0,-16.0
40397700,2013.5,7.0,-1.0
40397723,2014.0,9.0,8.0
40397725,2013.0,10.0,-4.0
40397763,2013.0,13.0,0.0
40397775,2013.5,14.5,9.0
40397780,2014.0,10.1666666667,-4.0
40397791,2012.5,10.0,-2.0
40397797,2013.0,12.3333333333,21.0
40397810,2013.5,8.5,2.0
40397863,2012.5,9.75,4.0
40397886,2013.0,11.0,7.0
40397916,2013.5,10.25,-8.0
40397962,2013.5,16.25,-7.0
40398024,2013.5,7.0,-3.0
40398045,2013.5,10.75,-2.0
40398125,2013.0,10.8333333333,5.0
40398138,2013.5,9.625,7.0
40398150,2013.5,10.75,-7.0
40398306,2014.0,11.3333333333,6.0
40398367,2013.0,7.0,-1.0
40398389,2012.5,5.25,-1.0
40398410,2013.0,11.1666666667,1.0
40398416,2013.5,7.625,-7.0
40398434,2012.5,21.375,25.0
40398440,2013.0,7.66666666667,5.0
40398447,2012.5,5.29166666667,-6.0
40398475,2013.0,11.3333333333,-8.0
40398531,2013.5,11.25,-1.0
40398532,2013.0,15.0,0.0
40398549,2013.5,9.875,2.0
40398554,2013.0,10.0,0.0
40398561,2013.5,9.5,8.0
40398571,2013.66666667,6.22222222222,3.0
40398578,2013.5,11.625,-5.0
40398586,2013.0,15.8888888889,-7.0
40398588,2013.0,16.4444444444,-6.0
40398600,2012.5,7.75,-2.0
40398642,2013.0,11.1666666667,3.0
40398658,2012.5,10.25,-2.0
40398688,2013.5,11.75,3.0
40398689,2013.5,7.875,11.0
40398690,2013.5,9.5,-1.0
40398700,2013.5,8.5,-4.0
40398767,2012.5,10.375,0.0
40398795,2013.5,12.625,-8.0
40398796,2013.5,10.75,1.0
40398811,2012.5,11.5,-1.0
40398852,2013.0,17.0,15.0
40398899,2012.5,9.0,-2.0
40398904,2012.5,10.0,-1.0
40398910,2013.5,11.5,-4.0
40398913,2013.5,11.375,0.0
40398958,2013.0,14.6666666667,-6.0
40398989,2013.5,17.0,0.0
40399007,2013.0,13.1666666667,3.0
40399057,2014.0,10.0,3.0
40399090,2013.5,9.5,4.0
40399095,2012.5,6.0,0.0
40399099,2012.5,7.25,-6.0
40399136,2014.0,10.0,1.0
40399165,2013.0,25.0,28.0
40399174,2013.0,13.6666666667,6.0
40399176,2013.33333333,8.66666666667,4.0
40399217,2013.33333333,9.66666666667,4.0
40399279,2013.0,11.25,-10.0
40399285,2012.5,14.125,12.0
40399329,2013.5,9.875,8.0
40399334,2013.0,20.8333333333,3.0
40399340,2013.0,8.38888888889,8.0
40399356,2013.0,10.3333333333,-1.0
40399359,2013.5,13.75,4.0
40399372,2013.0,7.66666666667,-4.0
40399373,2013.0,9.77777777778,-7.0
40399422,2012.5,9.5,6.0
40399472,2013.0,11.0,2.0
40399523,2013.0,12.0,-1.0
40399534,2013.5,18.25,3.0
40399560,2012.5,11.0,3.0
40399561,2012.5,7.875,0.0
40399569,2013.0,11.1666666667,2.0
40399581,2013.5,19.25,7.0
40399611,2013.0,11.8333333333,-1.0
40399613,2012.5,16.75,16.0
40399620,2013.5,7.625,8.0
40399652,2013.0,12.5,5.0
40399672,2012.5,11.6666666667,-1.0
40399729,2013.5,11.375,-1.0
40399739,2013.0,9.66666666667,-10.0
40399751,2012.5,11.75,3.0
40399770,2013.0,6.66666666667,-6.0
40399778,2013.5,6.29166666667,2.0
40399784,2013.0,9.5,4.0
40399787,2013.0,4.83333333333,-5.0
40399810,2014.0,16.6666666667,-19.0
40399817,2013.5,12.875,4.0
40399834,2013.5,13.375,-5.0
40399852,2013.0,15.1666666667,15.0
40399867,2013.0,7.66666666667,7.0
40399886,2013.5,6.5,-2.0
40399910,2013.0,6.33333333333,-3.0
40399911,2013.5,12.0,15.0
40399922,2012.33333333,7.33333333333,2.0
40399955,2013.0,14.3333333333,4.0
40399970,2013.5,15.625,-19.0
40399986,2013.5,10.125,2.0
40399988,2013.5,11.0833333333,1.0
40399996,2013.33333333,13.0,0.0
40400021,2013.0,12.6666666667,0.0
40400039,2013.5,25.5,-46.0
40400049,2013.0,10.3333333333,10.0
40400086,2014.0,13.1666666667,9.0
40400096,2013.66666667,8.83333333333,4.0
40400129,2013.5,13.375,1.0
40400141,2013.0,13.1666666667,-1.0
40400149,2013.0,9.83333333333,-7.0
40400155,2012.5,7.25,10.0
40400172,2013.5,15.25,-13.0
40400185,2013.5,10.25,5.0
40400198,2013.0,11.7777777778,-3.0
40400204,2013.0,6.22222222222,9.0
40400209,2012.5,10.75,-1.0
40400251,2013.5,10.0,0.0
40400270,2013.0,12.0,8.0
40400314,2013.5,8.875,-8.0
40400315,2012.5,11.25,6.0
40400324,2012.5,8.125,6.0
40400355,2013.66666667,10.3333333333,2.0
40400366,2013.0,22.4444444444,24.0
40400418,2012.5,12.0,1.0
40400429,2013.5,6.75,-2.0
40400453,2014.0,5.83333333333,2.0
40400473,2013.0,6.33333333333,-10.0
40400483,2012.5,4.5,0.0
40400492,2013.5,11.375,0.0
40400493,2014.0,8.66666666667,1.0
40400539,2012.5,12.25,9.0
40400544,2012.5,15.25,-9.0
40400556,2013.5,18.0,3.0
40400559,2012.5,11.125,2.0
40400561,2013.0,11.6666666667,-1.0
40400610,2013.0,9.33333333333,3.0
40400635,2013.5,10.3333333333,-1.0
40400638,2013.0,8.0,6.0
40400641,2014.0,14.5,-3.0
40400652,2013.5,14.25,-8.0
40400657,2012.5,9.5,-3.0
40400681,2013.5,20.75,-1.0
40400686,2012.5,12.625,3.0
40400702,2012.5,9.625,-7.0
40400710,2012.5,10.125,1.0
40400739,2012.5,4.25,0.0
40400754,2014.0,9.33333333333,2.0
40400799,2013.0,6.66666666667,6.0
40400810,2013.5,13.5,10.0
40400811,2013.5,22.75,-24.0
40400831,2013.5,10.75,-3.0
40400890,2014.0,7.66666666667,-3.0
40400898,2012.5,12.0,0.0
40400935,2012.5,11.875,1.0
40400957,2013.0,18.1666666667,4.0
40400962,2012.5,7.5,0.0
40400976,2013.0,10.3333333333,0.0
40400989,2013.33333333,14.6666666667,-15.0
40400992,2012.5,11.125,4.0
40400997,2013.66666667,13.1666666667,0.0
40401000,2012.5,21.375,17.0
40401002,2012.5,11.25,7.0
40401025,2013.5,7.5,-8.0
40401060,2013.5,19.625,10.0
40401066,2012.5,6.625,5.0
40401084,2014.0,8.33333333333,3.0
40401093,2012.5,10.125,-5.0
40401104,2013.0,18.3333333333,28.0
40401151,2012.5,8.75,8.0
40401155,2012.5,9.875,1.0
40401160,2014.0,8.66666666667,3.0
40401173,2013.0,11.6666666667,-2.0
40401177,2013.0,9.83333333333,5.0
40401216,2013.5,8.25,0.0
40401217,2013.5,25.875,22.0
40401223,2012.5,8.5,1.0
40401224,2012.5,11.375,-2.0
40401247,2013.5,6.75,6.0
40401250,2012.5,9.0,5.0
40401251,2012.33333333,9.61111111111,-3.0
40401316,2013.0,31.1666666667,30.0
40401352,2013.0,12.3333333333,22.0
40401422,2013.5,10.5,3.0
40401445,2013.0,10.0,-9.0
40401453,2013.0,10.5,7.0
40401454,2013.0,11.6666666667,-4.0
40401487,2013.5,8.375,-3.0
40401504,2012.5,18.625,5.0
40401506,2012.5,15.5,-6.0
40401513,2012.5,10.0,-5.0
40401543,2013.5,19.5833333333,20.0
40401556,2012.5,11.25,-2.0
40401583,2013.5,17.625,-15.0
40401636,2013.0,19.5555555556,-1.0
40401671,2013.5,14.5,1.0
40401673,2013.5,11.5,9.0
40401691,2013.0,10.3333333333,3.0
40401707,2013.0,9.83333333333,0.0
40401722,2013.5,9.5,-7.0
40401742,2013.5,9.0,-2.0
40401760,2012.5,9.25,-2.0
40401775,2012.5,14.75,23.0
40401810,2013.5,17.125,-5.0
40401821,2014.0,10.0,12.0
40401834,2013.0,22.7222222222,-6.0
40401837,2013.0,13.0,5.0
40401841,2013.0,11.0,-3.0
40401864,2012.5,10.625,-1.0
40401887,2013.0,13.0,-3.0
40401895,2014.0,11.6666666667,0.0
40401912,2013.0,10.5,4.0
40401934,2013.0,5.66666666667,12.0
40401937,2013.0,14.0,6.0
40401946,2013.5,12.5,-1.0
40401953,2013.5,8.75,0.0
40401971,2012.5,13.0,12.0
40401972,2013.0,10.0,-2.0
40401998,2013.5,7.0,10.0
40401999,2013.5,11.75,2.0
40402007,2012.5,11.0833333333,0.0
40402011,2012.5,14.125,-10.0
40402023,2013.0,11.6666666667,2.0
40402026,2013.5,9.625,2.0
40402029,2013.5,14.5,-13.0
40402082,2013.5,9.0,9.0
40402089,2013.0,7.66666666667,-3.0
40402095,2012.5,14.25,-1.0
40402102,2013.0,8.0,3.0
40402106,2012.5,9.25,-1.0
40402145,2013.0,12.8333333333,5.0
40402151,2013.0,12.0,0.0
40402172,2013.33333333,11.3333333333,0.0
40402187,2013.5,8.625,-7.0
40402205,2013.5,15.25,2.0
40402222,2013.33333333,8.16666666667,5.0
40402231,2012.5,10.625,3.0
40402238,2012.66666667,10.0,3.0
40402266,2013.0,14.3333333333,21.0
40402284,2012.5,9.75,0.0
40402333,2013.0,10.0,6.0
40402337,2013.5,17.25,-6.0
40402345,2013.0,14.5,7.0
40402362,2012.5,11.75,-4.0
40402365,2013.0,12.6666666667,2.0
40402368,2013.0,11.8333333333,13.0
40402369,2014.0,9.0,4.0
40402375,2013.0,10.8333333333,-2.0
40402376,2013.0,6.75,-7.0
40402377,2012.5,11.375,1.0
40402393,2013.5,11.0,1.0
40402397,2013.66666667,16.0,0.0
40402398,2014.0,10.6666666667,-3.0
40402407,2013.0,6.33333333333,-7.0
40402418,2013.0,12.5,1.0
40402423,2013.0,9.66666666667,-4.0
40402424,2013.5,7.0,0.0
40402428,2013.5,22.0,-13.0
40402465,2012.66666667,11.7777777778,0.0
40402466,2013.0,11.3333333333,1.0
40402527,2013.5,10.5,3.0
40402610,2013.0,8.5,-11.0
40402679,2012.5,17.25,-7.0
40402699,2013.0,12.0,15.0
40402709,2013.5,7.25,-8.0
40402717,2013.5,4.0,-1.0
40402742,2013.0,8.0,-4.0
40402755,2013.5,9.25,-12.0
40402756,2013.5,15.875,-8.0
40402785,2013.0,19.8333333333,-28.0
40402788,2013.5,7.25,-2.0
40402893,2013.5,13.5,4.0
40402899,2013.0,10.8888888889,2.0
40403110,2012.5,7.25,-8.0
40403419,2013.5,9.5,-2.0
40403579,2013.0,10.3333333333,2.0
40403586,2013.0,12.5,-3.0
40403721,2013.0,8.16666666667,4.0
40403768,2013.0,5.83333333333,6.0
40403799,2013.5,7.25,6.0
40403822,2013.5,7.5,1.0
40403830,2013.5,9.5,-3.0
40403857,2012.5,8.0,1.0
40403876,2012.5,7.5,1.0
40403880,2012.5,8.25,0.0
40403917,2012.5,9.0,6.0
40403988,2014.0,9.66666666667,7.0
40403989,2013.5,8.0,0.0
40403999,2013.0,13.1666666667,2.0
40404010,2013.0,8.0,6.0
40404017,2013.5,4.75,-5.0
40404023,2013.0,15.1666666667,10.0
40404024,2012.5,7.875,5.0
40404069,2013.0,9.5,-1.0
40404071,2012.5,8.5,-1.0
40404074,2013.0,5.0,-7.0
40404080,2013.5,6.25,-6.0
40423356,2013.5,6.33333333333,6.0
40423364,2012.5,6.25,2.0
40423399,2012.5,9.5,7.0
40423403,2012.5,11.0,1.0
40423440,2013.0,12.8333333333,0.0
40423450,2013.5,9.875,-6.0
40423481,2013.5,13.75,11.0
40423510,2013.0,9.66666666667,8.0
40423527,2013.5,15.5,-7.0
40423532,2013.5,10.375,3.0
40423547,2012.5,19.375,37.0
40423559,2013.5,10.25,7.0
40423563,2013.0,8.5,-1.0
40423571,2012.33333333,10.3333333333,5.0
40423654,2013.0,10.8888888889,-11.0
40423674,2013.5,12.5,5.0
40423705,2013.0,8.33333333333,8.0
40423819,2013.33333333,9.0,10.0
40423830,2012.5,12.875,-5.0
40423976,2013.5,11.25,0.0
40424247,2013.5,7.375,1.0
40424273,2013.5,13.875,-1.0
40424337,2013.0,8.83333333333,3.0
40424365,2013.5,9.875,4.0
40424400,2013.0,9.66666666667,3.0
40424410,2013.5,8.5,-3.0
40424418,2013.5,11.25,11.0
40424430,2013.0,11.8333333333,-7.0
40424437,2013.5,10.625,-1.0
40424488,2013.5,10.0,-1.0
40424515,2013.5,17.875,-10.0
40424633,2012.5,20.375,1.0
40424709,2013.66666667,11.6666666667,1.0
40424723,2013.5,10.125,4.0
40424765,2013.5,16.0,39.0
40424780,2012.66666667,10.5,0.0
40424894,2013.0,5.77777777778,7.0
40424906,2013.0,11.6666666667,-2.0
40424919,2013.0,13.3333333333,0.0
40424933,2014.0,3.33333333333,3.0
40424955,2013.5,16.125,9.0
40424972,2012.5,17.875,0.0
40425000,2013.0,8.66666666667,3.0
40425021,2013.0,11.6666666667,-3.0
40425023,2013.5,13.5,-4.0
40425029,2013.5,9.0,-3.0
40425060,2013.5,15.0416666667,15.0
40425131,2013.5,6.875,-3.0
40425143,2013.0,3.5,4.0
40482436,2012.5,8.41666666667,7.0
40482586,2013.66666667,9.33333333333,-12.0
40482591,2012.5,8.125,6.0
40482592,2012.5,6.0,-2.0
40482593,2013.0,9.83333333333,6.0
40482596,2013.5,8.875,-7.0
40482597,2012.5,11.375,13.0
40482598,2013.0,6.66666666667,0.0
40482599,2012.33333333,3.66666666667,2.0
40482600,2013.0,8.83333333333,-2.0
40482841,2013.0,22.1666666667,25.0
40483195,2013.0,5.83333333333,3.0
40483540,2013.0,12.0,-1.0
40483589,2013.66666667,8.0,3.0
40483596,2012.5,8.625,-11.0
40483597,2013.0,6.0,3.0
40483602,2013.0,7.33333333333,-3.0
40483694,2012.5,11.25,3.0
40483695,2013.0,8.0,4.0
40483696,2013.0,8.66666666667,0.0
40483697,2013.5,8.75,-4.0
40483729,2012.5,2.0,0.0
40510286,2012.5,7.0,-8.0
40510293,2012.5,9.375,6.0
40510301,2012.0,13.0,9.0
40510328,2013.0,9.75,6.0
40510335,2014.0,7.33333333333,0.0
40510341,2013.0,10.6666666667,-8.0
40510389,2013.5,7.75,-4.0
40510439,2013.0,14.75,0.0
40510605,2013.5,10.125,-2.0
40510647,2013.5,9.29166666667,9.0
40510804,2013.5,10.0,1.0
40510811,2013.0,6.83333333333,11.0
40510823,2014.0,9.33333333333,4.0
40510827,2012.5,9.75,4.0
40510969,2013.0,23.2222222222,-8.0
40511155,2013.0,7.33333333333,-4.0
40511169,2013.0,14.0,3.0
40511194,2014.0,11.8333333333,3.0
40511243,2013.0,13.1111111111,0.0
40511292,2013.5,12.0,13.0
40511309,2013.0,10.6666666667,-1.0
40511312,2013.5,16.0,6.0
40511479,2013.5,18.875,3.0
40511577,2014.0,14.8333333333,0.0
40511645,2013.0,15.6111111111,-2.0
40511659,2013.5,14.375,-1.0
40511696,2013.5,16.0,1.0
40511702,2013.5,18.375,3.0
40511771,2013.5,13.625,2.0
40511852,2012.5,9.5,20.0
40511904,2014.0,10.0,-4.0
40512002,2013.0,6.33333333333,1.0
40512074,2013.66666667,8.5,6.0
40512087,2013.0,10.3333333333,-3.0
40512123,2013.5,13.25,-5.0
40512129,2013.5,9.75,-4.0
40512167,2013.5,10.125,1.0
40512172,2013.5,11.0,4.0
40512186,2012.5,8.625,8.0
40512204,2013.0,6.66666666667,10.0
40512207,2013.66666667,9.16666666667,2.0
40512258,2012.5,11.75,1.0
40512297,2013.0,16.5,9.0
40512403,2013.0,12.5,-4.0
40512425,2012.5,13.125,1.0
40512445,2014.0,15.1666666667,16.0
40512520,2012.5,11.75,-1.0
40512610,2013.0,3.88888888889,0.0
40512617,2013.0,7.0,-3.0
40512717,2012.66666667,9.83333333333,5.0
40512746,2013.5,19.375,-10.0
40512788,2013.5,9.75,5.0
40512852,2012.5,10.5,3.0
40512865,2013.0,10.75,-1.0
40512868,2013.0,9.16666666667,3.0
40512883,2012.5,6.75,4.0
40513021,2013.5,11.875,1.0
40513031,2013.5,12.125,-1.0
40513059,2013.0,19.1666666667,16.0
40513133,2013.0,10.6666666667,19.0
40513164,2012.5,10.875,2.0
40513184,2013.5,5.875,-9.0
40513217,2012.5,6.75,12.0
40513414,2012.5,8.0,-3.0
40513416,2013.66666667,5.33333333333,3.0
40513609,2013.0,13.7777777778,5.0
40513633,2012.5,17.5,24.0
40513662,2013.5,15.125,-3.0
40513757,2013.5,5.0,-6.0
40513798,2014.0,11.0,-1.0
40513885,2014.0,10.8333333333,13.0
40514147,2013.5,9.125,4.0
40514282,2013.5,10.625,0.0
40514373,2013.5,12.125,2.0
